servicio_id,fecha_servicio,tipo_servicio,ciudad,cliente,proveedor_id,tiempo_respuesta_min,estado_servicio,costo_servicio
SRV000235,2024-03-25 11:44:00,Batería,Bogota D.C.,Seguros del Estado,21,5.0,Completado,97567
SRV000747,2024-03-03 21:25:00,Grúa,Medellín,HDI Seguros,73,41.0,Completado,270436
SRV000724,2024-05-30 05:49:00,Grúa, Bogotá,Previsora Seguros,53,96.0,Completado,290106
SRV000074,2024-02-11 23:28:00,Batería,Bogotá,Avianca,55,26.0,Completado,122696
SRV008814,2024-01-27 07:00:00,Cerrajería,Bogotá,Cardif Seguros,60,29.0,Completado,60508
SRV011974,2024-05-11 06:42:00,Cerrajería,Barranquilla,Grupo Éxito,137,26.0,Completado,148662
SRV008149,2024-01-02 01:01:00,Cerrajería, Bogotá,Allianz Seguros,1,19.0,Completado,78168
SRV005527,2024-06-06 23:55:00,Grúa,Barranquilla,Seguros Generales,147,29.0,Completado,268578
SRV007676,2024-05-03 05:58:00,Grúa,Cali,HDI Seguros,98,66.0,Completado,277105
SRV000825,2024-03-22 15:22:00,Cerrajería,Bogotá,Mapfre Colombia,26,32.0,Completado,100112
SRV007084,2024-06-27 08:52:00,Grúa,Medellín,Mundial Seguros,72,52.0,Completado,194210
SRV014879,2024-02-12 08:59:00,Grúa,Medellín,Banco Davivienda,78,23.0,Completado,202692
SRV007579,2024-01-24 15:57:00,Grúa,Cali,Bancolombia,125,81.0,Completado,331513
SRV005858,2024-01-10 01:38:00,Cerrajería,Cali,Banco Davivienda,116,37.0,Completado,126648
SRV006893,2024-01-12 09:00:00,Batería,Medellín,Seguros del Estado,80,30.0,Completado,120088
SRV009301,2024-03-18 01:24:00,Cerrajería,Bogotá,Bancolombia,41,33.0,Completado,165609
SRV000686,2024-06-04 21:50:00,Grúa,Barranquilla,Previsora Seguros,126,57.0,Completado,190798
SRV004910,2024-01-09 20:41:00,Cerrajería,Bogotá,Banco Davivienda,9,29.0,Completado,132374
SRV010658,2024-05-15 06:18:00,Cerrajería,Bogotá,Grupo Éxito,10,48.0,Completado,184875
SRV009592,2024-04-28 06:39:00,Cerrajería,Cali,BBVA Colombia,117,28.0,Completado,101277
SRV008256,2024-02-25 14:45:00,Grúa,Bogotá,Seguros del Estado,19,115.0,Completado,222973
SRV006497,2024-04-05 16:24:00,Grúa,Barranquilla,SBS Seguros,133,48.0,Completado,228415
SRV008372,2024-04-03 08:58:00,Grúa,Bogota D.C.,BBVA Colombia,2,98.0,Completado,220660
SRV013529,2024-05-19 12:12:00,Cerrajería,Medellín,SBS Seguros,85,37.0,Completado,123381
SRV004887,2024-03-06 03:33:00,Ambulancia,Bogotá,Grupo Éxito,55,23.0,Completado,387135
SRV014926,2024-04-01 10:07:00,Grúa,Bogotá,Grupo Argos,22,,Cancelado,188424
SRV012015,2024-03-20 06:21:00,Grúa,Cali,Allianz Seguros,118,93.0,Completado,230489
SRV013502,2024-01-02 05:08:00,Batería,Medellín,Banco Davivienda,72,31.0,Completado,100216
SRV005793,2024-05-11 11:01:00,Batería,Bogotá,Zurich Seguros,53,27.0,Completado,104065
SRV009812,2024-03-27 21:37:00,Ambulancia,Barranquilla,Equidad Seguros,131,26.0,Completado,402016
SRV000424,2024-05-30 23:46:00,Cerrajería,Medellín,Zurich Seguros,62,43.0,Completado,85552
SRV007202,2024-04-15 17:47:00,Grúa,Barranquilla,HDI Seguros,142,,Cancelado,324930
SRV012153,2024-04-16 00:15:00,Batería,Cali,Mundial Seguros,96,20.0,Completado,82841
SRV005409,2024-06-11 23:53:00,Batería,Cali,Grupo Argos,116,22.0,Completado,121564
SRV003025,2024-01-26 06:58:00,Ambulancia,Barranquilla,Zurich Seguros,148,24.0,Completado,375895
SRV005216,2024-05-04 15:50:00,Grúa,Bogotá,Avianca,6,,Cancelado,224008
SRV012995,2024-04-09 00:12:00,Batería,Medellín,Mapfre Colombia,72,23.0,Completado,125974
SRV013508,2024-01-21 21:23:00,Grúa,Cali,Ecopetrol,120,,Completado,280346
SRV003126,2024-04-16 12:16:00,Cerrajería,Bogotá,Mundial Seguros,24,21.0,Completado,113022
SRV013075,2024-02-23 07:28:00,Batería,Medellín,Ecopetrol,85,13.0,Completado,97566
SRV010465,2024-06-04 07:06:00,Grúa,Cali,Banco de Bogotá,116,,Cancelado,247021
SRV008506,2024-01-16 13:31:00,Batería,Bogotá,Previsora Seguros,1,24.0,Completado,113630
SRV005975,2024-05-10 10:26:00,Batería,Bogota D.C.,SBS Seguros,44,13.0,Completado,115582
SRV006564,2024-06-12 11:26:00,Cerrajería,Bogotá,Banco Davivienda,57,48.0,Completado,92691
SRV003460,2024-03-01 23:37:00,Cerrajería,Barranquilla,Ecopetrol,131,42.0,Completado,87503
SRV002629,2024-06-05 02:15:00,Grúa,Bogota D.C.,Mapfre Colombia,50,,Cancelado,275570
SRV000264,2024-04-19 09:36:00,Ambulancia,Bogotá,SBS Seguros,49,30.0,Completado,351442
SRV000547,2024-05-24 20:40:00,Cerrajería,Medellín,Sura Seguros,83,47.0,Completado,124210
SRV007864,2024-02-23 05:07:00,Grúa,Bogotá,Seguros Bolivar,4,55.0,Completado,193050
SRV008216,2024-06-22 13:16:00,Grúa,Bogotá,Allianz Seguros,9,65.0,Completado,216400
SRV003758,2024-02-23 15:14:00,Batería,Cali,Ecopetrol,98,15.0,Completado,77844
SRV007612,2024-01-19 16:41:00,Grúa,BOGOTA,BBVA Colombia,2,44.0,Completado,250153
SRV007476,2024-02-19 05:56:00,Cerrajería,Bogotá,SBS Seguros,48,39.0,Completado,58770
SRV011498,2024-03-24 17:21:00,Grúa,Bogotá,BBVA Colombia,37,90.0,Completado,354921
SRV010535,2024-01-20 19:04:00,Batería,Barranquilla,Banco de Bogotá,142,20.0,Completado,140026
SRV002551,2024-04-29 15:14:00,Cerrajería,Bogota D.C.,Seguros Generales,42,36.0,Completado,158119
SRV013103,2024-03-17 15:26:00,Batería,Cali,Bancolombia,97,29.0,Completado,102936
SRV005339,2024-03-08 18:06:00,Grúa,Medellín,Avianca,83,79.0,Completado,126815
SRV008046,2024-05-07 21:52:00,Grúa,Medellín,Mapfre Colombia,78,60.0,Completado,238569
SRV013357,2024-02-18 22:52:00,Cerrajería,Medellín,Sura Seguros,87,34.0,Completado,114621
SRV000645,2024-05-09 16:35:00,Grúa,Cali,Equidad Seguros,103,57.0,Completado,242033
SRV013425,2024-02-11 12:30:00,Ambulancia,Bogotá,Sura Seguros,16,12.0,Completado,254109
SRV012828,2024-02-16 13:16:00,Batería,Medellín,Avianca,70,19.0,Completado,56371
SRV001714,2024-06-03 19:40:00,Grúa,Medellín,Grupo Nutresa,69,57.0,Completado,241101
SRV003401,2024-02-08 22:55:00,Batería,Bogotá,Liberty Seguros,15,12.0,Completado,109614
SRV014494,2024-04-28 00:00:00,Grúa,Medellín,Bancolombia,82,39.0,Completado,239842
SRV005813,2024-01-03 07:20:00,Grúa,Medellín,Liberty Seguros,82,56.0,Completado,184900
SRV013802,2024-04-11 10:04:00,Batería,Cali,Avianca,114,26.0,Completado,50000
SRV012679,2024-02-01 04:39:00,Ambulancia,Bogotá,Allianz Seguros,31,14.0,Completado,389111
SRV009902,2024-02-24 22:47:00,Batería,Medellín,Ecopetrol,79,27.0,Completado,92074
SRV002203,2024-03-16 17:44:00,Cerrajería,Bogotá,Grupo Argos,4,20.0,Completado,105618
SRV004615,2024-05-31 04:01:00,Batería,Bogotá,Ecopetrol,37,26.0,Completado,50000
SRV000354,2024-06-07 02:15:00,Cerrajería,Medellín,Cardif Seguros,84,24.0,Completado,125031
SRV012748,2024-04-14 20:31:00,Grúa,Medellín,Grupo Éxito,81,51.0,Completado,189738
SRV005166,2024-03-12 18:56:00,Cerrajería,Barranquilla,Grupo Argos,136,32.0,Completado,114312
SRV012520,2024-02-08 07:47:00,Grúa,Cali,Cardif Seguros,107,55.0,Completado,204594
SRV007089,2024-03-17 13:01:00,Ambulancia,Bogotá,Banco Davivienda,17,20.0,Completado,320294
SRV013122,2024-06-15 22:55:00,Ambulancia,Bogotá,Mundial Seguros,2,5.0,Completado,256396
SRV005622,2024-03-04 05:36:00,Cerrajería,Medellín,Seguros Generales,77,,Cancelado,181787
SRV002349,2024-03-31 20:19:00,Grúa,Bogotá,Equidad Seguros,42,101.0,Completado,266152
SRV007329,2024-05-20 15:31:00,Batería,Medellín,Zurich Seguros,84,21.0,Completado,92396
SRV002764,2024-01-31 08:09:00,Grúa,Bogotá,HDI Seguros,34,80.0,Completado,270447
SRV001711,2024-06-16 00:06:00,Grúa,Medellín,Grupo Nutresa,83,,Cancelado,316778
SRV003590,2024-06-27 00:07:00,Grúa,Medellín,Liberty Seguros,74,,Cancelado,162605
SRV010425,2024-06-27 13:16:00,Ambulancia, Bogotá,Ecopetrol,53,20.0,Completado,269134
SRV012457,2024-04-15 07:33:00,Grúa,Medellín,Mapfre Colombia,86,76.0,Completado,186715
SRV007542,2024-05-22 02:47:00,Grúa,Barranquilla,Avianca,129,82.0,Completado,215261
SRV010711,2024-04-20 15:15:00,Cerrajería,Cali,Sura Seguros,103,42.0,Completado,113715
SRV003943,2024-04-21 08:49:00,Grúa,Bogotá,Scotiabank Colpatria,13,57.0,Cancelado,281955
SRV005565,2024-01-12 19:25:00,Ambulancia,Bogotá,BBVA Colombia,29,25.0,Completado,334486
SRV001842,2024-01-12 22:54:00,Grúa,Medellín,Scotiabank Colpatria,84,,Cancelado,195306
SRV013257,2024-02-03 11:38:00,Grúa,Cali,Seguros del Estado,103,21.0,Completado,239654
SRV007283,2024-01-22 10:10:00,Ambulancia,Bogota D.C.,Liberty Seguros,6,5.0,Completado,260930
SRV001529,2024-04-05 01:32:00,Grúa,Bogotá,Seguros del Estado,24,67.0,Completado,265317
SRV003915,2024-04-29 09:10:00,Grúa,Medellín,Liberty Seguros,76,41.0,Completado,287169
SRV007272,2024-02-15 01:27:00,Grúa,Cali,Mundial Seguros,122,53.0,Completado,256242
SRV014240,2024-07-01 03:09:00,Cerrajería,Bogotá,Ecopetrol,42,43.0,Completado,120575
SRV010019,2024-06-22 12:17:00,Batería,Bogota D.C.,Seguros Bolivar,46,18.0,Completado,117992
SRV012541,2024-03-22 16:13:00,Grúa,Medellín,Banco de Bogotá,81,80.0,Completado,282343
SRV003530,2024-05-05 00:21:00,Grúa,Medellín,AXA Colpatria,89,68.0,Completado,245647
SRV002994,2024-02-03 00:30:00,Ambulancia,Medellín,Previsora Seguros,92,15.0,Completado,335254
SRV010819,2024-05-19 09:04:00,Grúa, Bogotá,Ecopetrol,41,58.0,Completado,286438
SRV008640,2024-02-09 02:36:00,Ambulancia,Barranquilla,Sura Seguros,139,,Cancelado,245323
SRV005279,2024-04-05 17:45:00,Cerrajería,Cali,Mundial Seguros,104,21.0,Completado,105731
SRV006743,2024-05-25 13:12:00,Grúa,Medellín,Previsora Seguros,89,,Cancelado,290494
SRV001311,2024-01-31 16:43:00,Grúa,Cali,Ecopetrol,113,23.0,Completado,356081
SRV007417,2024-03-06 01:44:00,Batería,BOGOTA,Seguros Bolivar,55,38.0,Completado,106861
SRV007144,2024-06-14 03:55:00,Cerrajería,Bogotá,Bancolombia,31,52.0,Completado,116156
SRV006188,2024-05-07 06:08:00,Cerrajería,Bogotá,Grupo Argos,44,19.0,Completado,137020
SRV004815,2024-02-19 12:40:00,Grúa, Bogotá,Seguros Generales,52,20.0,Completado,264401
SRV009265,2024-02-26 00:35:00,Cerrajería,Bogota D.C.,Avianca,5,40.0,Completado,132998
SRV004389,2024-06-22 13:09:00,Grúa,Bogotá,Grupo Éxito,35,48.0,Completado,288631
SRV004682,2024-02-29 17:04:00,Grúa,Medellín,Bancolombia,69,97.0,Completado,218542
SRV010932,2024-06-23 02:23:00,Ambulancia,Barranquilla,Cardif Seguros,134,25.0,Completado,321877
SRV013008,2024-05-19 16:54:00,Grúa,Barranquilla,Grupo Éxito,137,133.0,Completado,359238
SRV005606,2024-06-11 10:32:00,Grúa,Cali,Sura Seguros,115,33.0,Completado,213001
SRV009448,2024-02-19 04:43:00,Batería,Barranquilla,SBS Seguros,132,24.0,Completado,114238
SRV003828,2024-04-28 12:21:00,Cerrajería,Bogotá,HDI Seguros,27,27.0,Cancelado,136713
SRV014787,2024-01-25 19:32:00,Grúa,Bogotá,BBVA Colombia,32,,Completado,258559
SRV003107,2024-03-23 18:06:00,Cerrajería,Medellín,Grupo Éxito,93,37.0,Completado,156272
SRV006584,2024-02-28 21:45:00,Cerrajería,Barranquilla,BBVA Colombia,133,52.0,Completado,132375
SRV008632,2024-05-25 02:51:00,Grúa,Barranquilla,Ecopetrol,137,89.0,Completado,271842
SRV003747,2024-03-26 06:43:00,Cerrajería,Bogotá,Avianca,52,43.0,Completado,73033
SRV004065,2024-02-27 22:47:00,Batería,Bogotá,Scotiabank Colpatria,54,21.0,Completado,100109
SRV004642,2024-03-29 15:39:00,Cerrajería,Barranquilla,Seguros Bolivar,126,26.0,Completado,136254
SRV003266,2024-04-01 22:35:00,Batería,Barranquilla,Mapfre Colombia,135,21.0,Completado,100334
SRV006452,2024-01-05 03:03:00,Grúa,Bogotá,Avianca,22,39.0,Completado,274003
SRV001689,2024-06-22 16:49:00,Grúa,Medellín,Liberty Seguros,78,49.0,Completado,218618
SRV009735,2024-06-28 10:06:00,Cerrajería,Medellín,Avianca,82,44.0,Completado,106096
SRV006964,2024-06-29 12:26:00,Batería,Bogotá,Cardif Seguros,5,24.0,Completado,117832
SRV001743,2024-02-02 03:24:00,Batería,Barranquilla,HDI Seguros,150,18.0,Completado,91840
SRV010126,2024-01-28 02:22:00,Grúa,Cali,HDI Seguros,111,88.0,Completado,247469
SRV005036,2024-01-09 08:17:00,Batería,Cali,Scotiabank Colpatria,107,31.0,Completado,58525
SRV005721,2024-02-15 10:32:00,Grúa,Cali,Grupo Nutresa,102,83.0,Completado,250508
SRV004586,2024-07-04 03:12:00,Cerrajería,Bogotá,Allianz Seguros,18,28.0,Cancelado,104502
SRV003544,2024-02-21 07:48:00,Batería,Medellín,Grupo Argos,68,29.0,Completado,136867
SRV007142,2024-01-28 10:13:00,Batería,Barranquilla,Previsora Seguros,142,33.0,Completado,89429
SRV002414,2024-03-23 14:01:00,Grúa,Bogotá,Mundial Seguros,35,,Cancelado,230075
SRV001091,2024-03-02 08:42:00,Cerrajería,Bogotá,Seguros Bolivar,41,40.0,Completado,129191
SRV011891,2024-05-18 06:26:00,Grúa,Bogota D.C.,Equidad Seguros,32,80.0,Completado,302460
SRV011620,2024-02-10 05:17:00,Grúa,Bogotá,HDI Seguros,42,78.0,Completado,220356
SRV001521,2024-03-12 15:54:00,Cerrajería,Medellín,Seguros Generales,82,45.0,Completado,131645
SRV002478,2024-03-30 17:51:00,Ambulancia,Medellín,Avianca,70,29.0,Completado,453454
SRV000511,2024-11-05 03:22:00,Grúa,Bogota D.C.,Grupo Éxito,48,113.0,Completado,261074
SRV007595,2024-05-19 23:40:00,Grúa, Bogotá,SBS Seguros,58,109.0,Completado,179290
SRV010134,2024-01-13 16:54:00,Grúa,Cali,Cardif Seguros,114,46.0,Completado,243408
SRV012691,2024-04-25 12:44:00,Cerrajería,Medellín,Seguros del Estado,94,29.0,Completado,144758
SRV013579,2024-02-28 12:47:00,Cerrajería,BOGOTA,Grupo Argos,22,22.0,Completado,113579
SRV004912,2024-01-11 11:08:00,Ambulancia,Medellín,Liberty Seguros,72,17.0,Completado,360605
SRV014544,2024-02-01 08:22:00,Grúa,Cali,BBVA Colombia,98,64.0,Completado,131195
SRV003751,2024-05-19 08:00:00,Grúa,Medellín,Previsora Seguros,75,86.0,Completado,233659
SRV003672,2024-01-14 13:22:00,Cerrajería,Cali,Mapfre Colombia,96,20.0,Completado,144083
SRV014327,2024-02-11 08:02:00,Cerrajería,Bogotá,Seguros del Estado,20,48.0,Completado,100836
SRV008243,2024-02-28 10:54:00,Ambulancia,Cali,Seguros Bolivar,96,18.0,Completado,162772
SRV004578,2024-01-27 02:41:00,Batería,Bogotá,Grupo Nutresa,57,-5.0,Completado,112055
SRV013421,2024-04-17 19:02:00,Cerrajería,Medellín,Seguros Bolivar,66,37.0,Cancelado,150555
SRV011718,2024-01-27 13:05:00,Cerrajería,Medellín,Mundial Seguros,88,30.0,Completado,83069
SRV000965,2024-06-03 22:13:00,Cerrajería,Barranquilla,Grupo Éxito,134,39.0,Completado,67593
SRV010085,2024-06-26 06:39:00,Batería,Cali,Liberty Seguros,110,25.0,Completado,70961
SRV007548,2024-05-14 21:34:00,Batería,Cali,Allianz Seguros,123,21.0,Completado,105607
SRV004193,2024-06-22 16:59:00,Cerrajería,Medellín,Ecopetrol,88,44.0,Completado,124277
SRV000918,2024-06-21 23:34:00,Grúa,Cali,Mundial Seguros,119,68.0,Completado,215711
SRV009833,2024-11-02 01:44:00,Cerrajería,Cali,BBVA Colombia,118,,Cancelado,117242
SRV014307,2024-02-27 08:28:00,Batería,Cali,Equidad Seguros,98,24.0,Completado,86737
SRV002291,2024-01-13 21:46:00,Cerrajería,Medellín,AXA Colpatria,76,20.0,Completado,114191
SRV003923,2024-04-18 16:39:00,Grúa,Cali,Grupo Argos,99,87.0,Completado,245919
SRV003179,2024-06-12 22:23:00,Grúa,Medellín,HDI Seguros,76,60.0,Completado,291430
SRV012421,2024-01-28 14:44:00,Cerrajería,Bogotá,Seguros Generales,38,32.0,Completado,146728
SRV009975,2024-03-08 16:58:00,Grúa,Medellín,Grupo Argos,66,59.0,Completado,236198
SRV005687,2024-02-27 04:17:00,Ambulancia,Cali,Grupo Argos,116,30.0,Completado,326473
SRV000623,2024-01-26 22:41:00,Cerrajería,Bogotá,Grupo Nutresa,28,31.0,Completado,50000
SRV010216,2024-02-27 21:07:00,Cerrajería, Bogotá,Grupo Argos,34,41.0,Completado,142044
SRV009019,2024-04-27 02:51:00,Batería,Cali,Banco Davivienda,105,31.0,Completado,131672
SRV011732,2024-06-29 04:34:00,Grúa,Barranquilla,Banco Davivienda,134,80.0,Completado,294040
SRV014222,2024-02-16 13:28:00,Cerrajería,Bogotá,Banco de Bogotá,46,41.0,Completado,106305
SRV014881,2024-04-01 08:33:00,Cerrajería,Barranquilla,Scotiabank Colpatria,127,36.0,Completado,105793
SRV005926,2024-02-08 18:55:00,Grúa,Medellín,Seguros del Estado,65,97.0,Completado,159604
SRV000179,2024-04-28 05:03:00,Grúa,Bogotá,Grupo Nutresa,43,58.0,Completado,353837
SRV004867,2024-03-18 07:37:00,Grúa,BOGOTA,Seguros Generales,42,,Cancelado,265825
SRV001229,2024-05-02 02:08:00,Batería,Cali,Ecopetrol,107,20.0,Completado,95317
SRV008430,2024-06-24 05:04:00,Grúa,Medellín,Bancolombia,85,61.0,Completado,252620
SRV009644,2024-03-09 09:29:00,Batería,Bogotá,Cardif Seguros,42,21.0,Completado,119738
SRV010823,2024-03-06 18:41:00,Batería,Cali,Avianca,118,21.0,Completado,82936
SRV002085,2024-01-26 22:10:00,Batería,Bogotá,Ecopetrol,21,36.0,Completado,119033
SRV001119,2024-04-22 23:44:00,Batería,Medellín,Sura Seguros,66,24.0,Completado,117083
SRV007656,2024-01-08 21:57:00,Grúa,Bogotá,Bancolombia,52,79.0,Completado,243615
SRV002845,2024-06-29 20:00:00,Grúa,Bogota D.C.,Seguros Generales,58,84.0,Completado,240088
SRV002508,2024-01-10 06:58:00,Grúa,Cali,SBS Seguros,113,-5.0,Completado,206749
SRV005324,2024-04-30 02:00:00,Grúa,Barranquilla,Liberty Seguros,146,85.0,Completado,199854
SRV007322,2024-01-16 08:51:00,Grúa,Bogotá,Liberty Seguros,44,,Completado,329471
SRV012093,2024-05-29 15:30:00,Grúa,BOGOTA,Sura Seguros,3,75.0,Completado,170405
SRV011421,2024-05-21 08:28:00,Batería,Cali,Avianca,101,25.0,Completado,97059
SRV000739,2024-05-24 01:52:00,Ambulancia,Bogotá,Ecopetrol,34,29.0,Completado,192867
SRV002352,2024-04-09 00:35:00,Grúa,Medellín,Seguros del Estado,70,72.0,Completado,215961
SRV008346,2024-04-26 12:01:00,Grúa,Cali,Seguros Bolivar,107,78.0,Completado,237750
SRV003507,2024-04-27 14:42:00,Grúa,Bogotá,Previsora Seguros,30,63.0,Completado,228578
SRV008945,2024-01-03 01:19:00,Cerrajería,Medellín,SBS Seguros,76,46.0,Completado,95123
SRV008285,2024-05-12 16:59:00,Cerrajería,Bogota D.C.,SBS Seguros,44,12.0,Completado,168378
SRV000460,2024-01-21 10:38:00,Grúa,Bogotá,Liberty Seguros,59,62.0,Completado,230234
SRV013625,2024-06-28 10:23:00,Grúa,Cali,Seguros Bolivar,116,35.0,Completado,178589
SRV011521,2024-02-15 03:22:00,Batería,Bogotá,Equidad Seguros,55,32.0,Completado,85095
SRV000605,2024-04-30 06:23:00,Grúa,Bogotá,Liberty Seguros,50,82.0,Completado,334677
SRV003373,2024-05-01 03:31:00,Batería,Cali,Scotiabank Colpatria,106,35.0,Completado,115062
SRV000557,2024-04-08 14:37:00,Grúa,Barranquilla,Banco Davivienda,131,43.0,Completado,209395
SRV003640,2024-03-21 22:04:00,Grúa,Barranquilla,Ecopetrol,143,83.0,Completado,260474
SRV011727,2024-03-23 00:21:00,Cerrajería,Cali,Seguros Generales,121,39.0,Completado,131732
SRV011449,2024-01-06 12:14:00,Grúa,Barranquilla,Banco de Bogotá,147,65.0,Completado,163693
SRV007734,2024-03-22 22:53:00,Ambulancia,Medellín,AXA Colpatria,80,19.0,Completado,232422
SRV005003,2024-05-20 04:07:00,Batería,Medellín,Mundial Seguros,72,18.0,Completado,108246
SRV007059,2024-01-08 10:54:00,Cerrajería,Cali,Zurich Seguros,115,,Cancelado,161274
SRV006931,2024-02-24 12:27:00,Grúa,Bogotá,Banco Davivienda,37,43.0,Completado,254632
SRV004278,2024-03-23 06:18:00,Cerrajería,Barranquilla,Mundial Seguros,141,47.0,Completado,144222
SRV001367,2024-01-17 06:57:00,Cerrajería,Medellín,AXA Colpatria,61,43.0,Completado,74639
SRV001109,2024-05-27 07:28:00,Grúa,Medellín,Liberty Seguros,90,39.0,Completado,217139
SRV009704,2024-02-18 20:16:00,Cerrajería,Cali,SBS Seguros,114,27.0,Completado,127744
SRV002517,2024-01-10 14:24:00,Batería,Barranquilla,Ecopetrol,131,7.0,Completado,93347
SRV002436,2024-05-06 07:13:00,Grúa,Bogotá,SBS Seguros,3,64.0,Completado,210108
SRV010453,2024-03-29 12:39:00,Cerrajería,Medellín,Ecopetrol,95,7.0,Completado,93126
SRV000353,2024-05-04 17:02:00,Grúa,Cali,Mundial Seguros,105,106.0,Completado,290909
SRV014283,2024-03-21 19:17:00,Grúa,Bogotá,Avianca,4,67.0,Completado,241507
SRV012782,2024-02-19 01:05:00,Cerrajería,Medellín,BBVA Colombia,70,29.0,Completado,169311
SRV000832,2024-03-29 14:41:00,Grúa,Medellín,Grupo Nutresa,69,83.0,Completado,312145
SRV002173,2024-01-09 06:29:00,Grúa,Cali,Seguros Bolivar,98,56.0,Completado,314394
SRV014692,2024-06-29 01:36:00,Grúa,Cali,Sura Seguros,115,82.0,Completado,197181
SRV000043,2024-03-01 12:07:00,Ambulancia,Barranquilla,Liberty Seguros,129,7.0,Completado,409902
SRV002739,2024-05-18 20:19:00,Grúa,Cali,Cardif Seguros,104,60.0,Completado,244473
SRV002816,2024-04-29 14:26:00,Grúa,Bogotá,Avianca,60,73.0,Completado,181691
SRV004064,2024-02-23 23:59:00,Grúa,Cali,Banco de Bogotá,108,68.0,Completado,201503
SRV002023,2024-03-28 03:51:00,Grúa,BOGOTA,Mundial Seguros,51,47.0,Completado,200752
SRV010457,2024-03-04 06:20:00,Grúa,Bogotá,Cardif Seguros,34,55.0,Completado,195679
SRV001829,2024-04-21 20:52:00,Grúa,Cali,Banco Davivienda,110,67.0,Completado,176476
SRV003527,2024-06-29 18:28:00,Grúa,Barranquilla,Seguros Bolivar,143,,Cancelado,228831
SRV009889,2024-04-01 02:27:00,Batería,Barranquilla,Scotiabank Colpatria,141,36.0,Completado,94649
SRV014941,2024-03-12 18:22:00,Grúa,Bogotá,Seguros Bolivar,28,68.0,Completado,214082
SRV006193,2024-06-26 02:15:00,Grúa,Cali,Seguros Generales,107,84.0,Completado,191076
SRV012615,2024-06-04 05:19:00,Batería,Barranquilla,Mundial Seguros,128,26.0,Completado,88528
SRV011890,2024-02-02 21:33:00,Grúa,Medellín,BBVA Colombia,87,27.0,Completado,253999
SRV013612,2024-05-15 03:07:00,Grúa,Bogotá,Grupo Nutresa,18,86.0,Completado,277941
SRV010270,2024-03-11 06:29:00,Cerrajería,BOGOTA,Previsora Seguros,17,48.0,Completado,124380
SRV005387,2024-01-27 01:23:00,Batería,Bogotá,Liberty Seguros,49,28.0,Completado,109866
SRV001026,2024-06-02 22:52:00,Batería,Medellín,Zurich Seguros,66,37.0,Completado,114079
SRV005379,2024-01-12 22:45:00,Ambulancia,Cali,HDI Seguros,112,14.0,Completado,284886
SRV009260,2024-03-15 17:38:00,Grúa,Medellín,Avianca,87,78.0,Completado,253405
SRV005909,2024-06-16 16:59:00,Batería,Bogotá,Zurich Seguros,43,18.0,Completado,118661
SRV003137,2024-04-03 14:09:00,Grúa,Cali,Grupo Argos,113,,Cancelado,285848
SRV002562,2024-01-28 10:35:00,Cerrajería,Medellín,Ecopetrol,80,33.0,Completado,82050
